Verilator Statistics Report

Information:
  Verilator 4.210 2021-07-07 rev v4.210
  Arguments: --cc --exe --top-module SimTop +define+VERILATOR=1 +define+PRINTF_COND=1 +define+RANDOMIZE_REG_INIT +define+RANDOMIZE_MEM_INIT +define+RANDOMIZE_GARBAGE_ASSIGN +define+RANDOMIZE_DELAY=3 +define+BENCHMARK=0 -I/home/tela/Arch2025/lab5/build/../vsrc --x-assign unique -O3 -CFLAGS -g -std=c++2a -static -Wall -I/home/tela/Arch2025/lab5/difftest/src/test/csrc -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/common -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest -DVERILATOR -Wno-maybe-uninitialized  -DNUM_CORES=1 -LDFLAGS -lpthread -lSDL2 -ldl -lz --trace --assert --stats-vars --output-split 30000 --output-split-cfuncs 30000 --trace-fst --trace-structs --no-trace-params -y ../vsrc/ram -o /home/tela/Arch2025/lab5/build/emu -Mdir ../build/emu-compile ../build/../vsrc/SimTop.sv ./src/test/vsrc/common/SimJTAG.v ./src/test/vsrc/common/assert.v ./src/test/vsrc/common/ram.sv ./src/test/vsrc/common/EICG_wrapper.v ./src/test/vsrc/common/ram.v ./src/test/vsrc/common/ref.v ./src/test/vsrc/common/difftest.v /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/emu.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/snapshot.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/vcs/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4069                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v407                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4070                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4071                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4072                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4073                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4074                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4075                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4076                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4077                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4078                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4079                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v408                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4080                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4081                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4082                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4083                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4084                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4085                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4086                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4087                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4088                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4089                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v409                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4090                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4091                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4092                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4093                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4094                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4095                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4096                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4097                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4098                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4099                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v41                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v410                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4100                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4101                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4102                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4103                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4104                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v4105                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v411                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v412                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v413                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v414                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v415                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v416                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v417                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v418                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v419                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v42                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v420                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v421                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v422                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v423                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v424                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v425                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v426                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v427                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v428                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v429                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v43                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v430                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v431                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v432                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v433                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v434                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v435                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v436                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v437                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v438                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v439                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v44                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v440                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v441                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v442                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v443                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v444                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v445                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v446                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v447                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v448                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v449                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v45                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v450                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v451                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v452                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v453                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v454                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v455                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v456                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v457                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v458                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v459                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v46                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v460                               1          1          1          1
